recd,NetID,Brand,Age.f,Status.i,PHI.i,Status.f,PHI.f,Damage_related
448,J473,Dawaplus 2.0,6,New,0,Not in use,NA,No
449,J474,Dawaplus 2.0,6,New,0,Used last night,NA,No
450,J475,Dawaplus 2.0,6,New,0,Not used last night,NA,No
451,J476,Dawaplus 2.0,6,New,0,Used last night,NA,No
452,J477,Dawaplus 2.0,6,New,0,Used last night,NA,No
453,J478,Dawaplus 2.0,6,New,0,Not in use,NA,No
455,J490,Dawaplus 2.0,6,New,0,Attrited,NA,NA
456,J510,Dawaplus 2.0,6,New,0,Not in use,NA,No
457,J511,Dawaplus 2.0,6,New,0,Used last night,NA,No
458,J515,Dawaplus 2.0,6,New,0,Used last night,NA,No
459,J516,Dawaplus 2.0,6,New,0,Not used last night,NA,No
460,J517,Dawaplus 2.0,6,New,0,Used last night,NA,No
461,J518,Dawaplus 2.0,6,New,0,Not in use,NA,No
462,J519,Dawaplus 2.0,6,New,0,Used last night,NA,No
463,J520,Dawaplus 2.0,6,New,0,Not in use,NA,No
465,J522,Dawaplus 2.0,6,New,0,Attrited,NA,No
466,J523,Dawaplus 2.0,6,New,0,Used last night,NA,No
467,J524,Dawaplus 2.0,6,New,0,Attrited,NA,No
468,J525,Dawaplus 2.0,6,New,0,Not in use,NA,No
469,J526,Dawaplus 2.0,6,New,0,Used last night,NA,No
470,J527,Dawaplus 2.0,6,New,0,Not in use,NA,No
471,J528,Dawaplus 2.0,6,New,0,Not in use,NA,No
472,J529,Dawaplus 2.0,6,New,0,Not in use,NA,No
473,J530,Dawaplus 2.0,6,New,0,Used last night,0,No
474,J531,Dawaplus 2.0,6,New,0,Not in use,NA,No
475,J532,Dawaplus 2.0,6,New,0,Not in use,NA,No
476,J533,Dawaplus 2.0,6,New,0,Used last night,0,No
477,J534,Dawaplus 2.0,6,New,0,Used last night,NA,No
478,J535,Dawaplus 2.0,6,New,0,Used last night,NA,No
479,J536,Dawaplus 2.0,6,New,0,Used last night,NA,No
480,J537,Dawaplus 2.0,6,New,0,Used last night,NA,No
481,J538,Dawaplus 2.0,6,New,0,Used last night,NA,No
482,J539,Dawaplus 2.0,6,New,0,Not in use,NA,No
483,J540,Dawaplus 2.0,6,New,0,Not in use,NA,No
484,J541,Dawaplus 2.0,6,New,0,Used last night,NA,No
485,J542,Dawaplus 2.0,6,New,0,Used last night,NA,No
486,J543,Dawaplus 2.0,6,New,0,Not in use,NA,No
487,J544,Dawaplus 2.0,6,New,0,Not in use,NA,No
488,J545,Dawaplus 2.0,6,New,0,Used last night,NA,No
489,J546,Dawaplus 2.0,6,New,0,Not used last night,NA,No
490,J547,Dawaplus 2.0,6,New,0,Used last night,NA,No
491,J548,Dawaplus 2.0,6,New,0,Used last night,NA,No
492,J549,Dawaplus 2.0,6,New,0,Used last night,NA,No
493,J550,Dawaplus 2.0,6,New,0,Not in use,0,No
494,J551,Dawaplus 2.0,6,New,0,Not in use,0,No
495,J552,Dawaplus 2.0,6,New,0,Not in use,NA,No
496,J553,Dawaplus 2.0,6,New,0,Not in use,NA,No
497,J554,Dawaplus 2.0,6,New,0,Used last night,NA,No
498,J555,Dawaplus 2.0,6,New,0,Used last night,NA,No
499,J556,Dawaplus 2.0,6,New,0,Not in use,NA,No
500,J557,Dawaplus 2.0,6,New,0,Not used last night,NA,No
501,J558,Dawaplus 2.0,6,New,0,Not in use,NA,No
502,J559,Dawaplus 2.0,6,New,0,Used last night,NA,No
504,J561,Dawaplus 2.0,6,New,0,Used last night,NA,No
506,J563,Dawaplus 2.0,6,New,0,Used last night,NA,No
509,J566,Dawaplus 2.0,6,New,0,Used last night,NA,No
510,J567,Dawaplus 2.0,6,New,0,Not used last night,NA,No
511,J568,Dawaplus 2.0,6,New,0,Used last night,NA,No
512,J569,Dawaplus 2.0,6,New,0,Used last night,NA,No
513,J900,Dawaplus 2.0,6,New,0,Not used last night,NA,No
514,J901,Dawaplus 2.0,6,New,0,Used last night,NA,No
515,J902,Dawaplus 2.0,6,New,0,Used last night,NA,No
516,J903,Dawaplus 2.0,6,New,0,Used last night,NA,No
517,J904,Dawaplus 2.0,6,New,0,Used last night,NA,No
518,J905,Dawaplus 2.0,6,New,0,Not used last night,NA,No
519,J906,Dawaplus 2.0,6,New,0,Not used last night,NA,No
520,J907,Dawaplus 2.0,6,New,0,Not used last night,NA,No
521,J908,Dawaplus 2.0,6,New,0,Not in use,0,No
522,J909,Dawaplus 2.0,6,New,0,Used last night,NA,No
523,J910,Dawaplus 2.0,6,New,0,Used last night,NA,No
524,J911,Dawaplus 2.0,6,New,0,Used last night,NA,No
525,J912,Dawaplus 2.0,6,New,0,Used last night,NA,No
526,J913,Dawaplus 2.0,6,New,0,Not used last night,NA,No
528,J915,Dawaplus 2.0,6,New,0,Not used last night,0,No
529,J916,Dawaplus 2.0,6,New,0,Used last night,NA,No
531,J918,Dawaplus 2.0,6,New,0,Not in use,NA,No
532,J919,Dawaplus 2.0,6,New,0,Not in use,NA,No
533,J920,Dawaplus 2.0,6,New,0,Used last night,NA,No
534,J921,Dawaplus 2.0,6,New,0,Used last night,NA,No
535,J922,Dawaplus 2.0,6,New,0,Not in use,NA,No
536,J923,Dawaplus 2.0,6,New,0,Used last night,NA,No
537,J924,Dawaplus 2.0,6,New,0,Used last night,NA,No
538,J925,Dawaplus 2.0,6,New,0,Not in use,NA,No
539,J927,Dawaplus 2.0,6,New,0,Not used last night,NA,No
540,J928,Dawaplus 2.0,6,New,0,Used last night,NA,No
541,J929,Dawaplus 2.0,6,New,0,Used last night,NA,No
542,J930,Dawaplus 2.0,6,New,0,Attrited,NA,NA
543,J937,Dawaplus 2.0,6,New,0,Attrited,NA,NA
544,J941,Dawaplus 2.0,6,New,0,Attrited,NA,NA
545,J945,Dawaplus 2.0,6,New,0,Not in use,NA,No
546,J946,Dawaplus 2.0,6,New,0,Used last night,NA,No
547,J947,Dawaplus 2.0,6,New,0,Not in use,NA,No
548,J948,Dawaplus 2.0,6,New,0,Used last night,NA,No
549,J949,Dawaplus 2.0,6,New,0,Used last night,NA,No
550,J950,Dawaplus 2.0,6,New,0,Used last night,NA,No
551,J951,Dawaplus 2.0,6,New,0,Used last night,NA,No
552,J952,Dawaplus 2.0,6,New,0,Used last night,NA,No
553,J953,Dawaplus 2.0,6,New,0,Used last night,NA,No
554,J954,Dawaplus 2.0,6,New,0,Not in use,NA,No
555,J955,Dawaplus 2.0,6,New,0,Used last night,NA,No
556,J956,Dawaplus 2.0,6,New,0,Not in use,NA,No
557,J957,Dawaplus 2.0,6,New,0,Not in use,NA,No
558,J958,Dawaplus 2.0,6,New,0,Used last night,NA,No
559,J959,Dawaplus 2.0,6,New,0,Used last night,NA,No
560,J960,Dawaplus 2.0,6,New,0,Not in use,NA,No
561,J961,Dawaplus 2.0,6,New,0,Not in use,NA,No
562,J962,Dawaplus 2.0,6,New,0,Not in use,NA,No
563,J963,Dawaplus 2.0,6,New,0,Used last night,NA,No
564,J964,Dawaplus 2.0,6,New,0,Used last night,NA,No
565,J965,Dawaplus 2.0,6,New,0,Not in use,NA,No
566,J966,Dawaplus 2.0,6,New,0,Used last night,NA,No
567,J967,Dawaplus 2.0,6,New,0,Used last night,NA,No
568,J968,Dawaplus 2.0,6,New,0,Used last night,NA,No
569,J969,Dawaplus 2.0,6,New,0,Used last night,NA,No
570,J970,Dawaplus 2.0,6,New,0,Not in use,NA,No
571,J971,Dawaplus 2.0,6,New,0,Used last night,NA,No
572,J972,Dawaplus 2.0,6,New,0,Used last night,NA,No
573,J973,Dawaplus 2.0,6,New,0,Used last night,NA,No
574,J974,Dawaplus 2.0,6,New,0,Used last night,NA,No
575,J975,Dawaplus 2.0,6,New,0,Used last night,242,No
576,J976,Dawaplus 2.0,6,New,0,Used last night,NA,No
577,J977,Dawaplus 2.0,6,New,0,Used last night,NA,No
578,J978,Dawaplus 2.0,6,New,0,Not used last night,NA,No
579,J979,Dawaplus 2.0,6,New,0,Not in use,NA,No
580,J980,Dawaplus 2.0,6,New,0,Not in use,NA,No
581,J981,Dawaplus 2.0,6,New,0,Not in use,NA,No
582,J982,Dawaplus 2.0,6,New,0,Used last night,NA,No
583,J983,Dawaplus 2.0,6,New,0,Not used last night,NA,No
584,J984,Dawaplus 2.0,6,New,0,Not used last night,NA,No
585,J985,Dawaplus 2.0,6,New,0,Not in use,NA,No
586,J986,Dawaplus 2.0,6,New,0,Not used last night,NA,No
587,J987,Dawaplus 2.0,6,New,0,Not in use,NA,No
588,J988,Dawaplus 2.0,6,New,0,Used last night,NA,No
589,J989,Dawaplus 2.0,6,New,0,Used last night,NA,No
590,J990,Dawaplus 2.0,6,New,0,Used last night,NA,No
591,J991,Dawaplus 2.0,6,New,0,Used last night,NA,No
593,J993,Dawaplus 2.0,6,New,0,Used last night,NA,No
594,J994,Dawaplus 2.0,6,New,0,Used last night,NA,No
595,J995,Dawaplus 2.0,6,New,0,Used last night,NA,No
596,J996,Dawaplus 2.0,6,New,0,Not in use,NA,No
597,J997,Dawaplus 2.0,6,New,0,Used last night,NA,No
598,J998,Dawaplus 2.0,6,New,0,Not in use,46,No
599,J999,Dawaplus 2.0,6,New,0,Not in use,NA,No
600,K030,DuraNet,6,New,0,Not in use,NA,No
601,K031,DuraNet,6,New,0,Used last night,NA,No
602,K032,DuraNet,6,New,0,Used last night,NA,No
603,K033,DuraNet,6,New,0,Used last night,NA,No
604,K034,DuraNet,6,New,0,Used last night,NA,No
605,K035,DuraNet,6,New,0,Used last night,NA,No
606,K036,DuraNet,6,New,0,Used last night,NA,No
607,K037,DuraNet,6,New,0,Used last night,NA,No
608,K039,DuraNet,6,New,0,Used last night,NA,No
609,K040,DuraNet,6,New,0,Used last night,NA,No
610,K041,DuraNet,6,New,0,Used last night,NA,No
611,K042,DuraNet,6,New,0,Used last night,NA,No
612,K043,DuraNet,6,New,0,Used last night,NA,No
613,K044,DuraNet,6,New,0,Used last night,NA,No
614,K045,DuraNet,6,New,0,Attrited,NA,NA
615,K046,DuraNet,6,New,0,Not in use,NA,No
616,K047,DuraNet,6,New,0,Used last night,NA,No
617,K048,DuraNet,6,New,0,Not in use,NA,No
618,K049,DuraNet,6,New,0,Used last night,NA,No
619,K050,DuraNet,6,New,0,Not in use,NA,No
620,K051,DuraNet,6,New,0,Used last night,NA,No
621,K052,DuraNet,6,New,0,Not in use,NA,No
622,K053,DuraNet,6,New,0,Not in use,NA,No
623,K054,DuraNet,6,New,0,Used last night,NA,No
624,K055,DuraNet,6,New,0,Used last night,NA,No
625,K056,DuraNet,6,New,0,Not in use,NA,No
626,K057,DuraNet,6,New,0,Not in use,NA,No
627,K058,DuraNet,6,New,0,Not in use,NA,No
628,K059,DuraNet,6,New,0,Used last night,NA,No
629,K060,DuraNet,6,New,0,Used last night,NA,No
630,K061,DuraNet,6,New,0,Used last night,NA,No
631,K062,DuraNet,6,New,0,Used last night,NA,No
632,K063,DuraNet,6,New,0,Used last night,NA,No
633,K064,DuraNet,6,New,0,Used last night,NA,No
634,K065,DuraNet,6,New,0,Used last night,NA,No
635,K066,DuraNet,6,New,0,Used last night,NA,No
636,K067,DuraNet,6,New,0,Used last night,NA,No
637,K068,DuraNet,6,New,0,Not in use,NA,No
638,K069,DuraNet,6,New,0,Used last night,NA,No
639,K070,DuraNet,6,New,0,Used last night,NA,No
640,K072,DuraNet,6,New,0,Used last night,NA,No
641,K073,DuraNet,6,New,0,Used last night,NA,No
642,K074,DuraNet,6,New,0,Used last night,NA,No
643,K075,DuraNet,6,New,0,Used last night,NA,No
644,K076,DuraNet,6,New,0,Used last night,NA,No
646,K078,DuraNet,6,New,0,Used last night,NA,No
647,K079,DuraNet,6,New,0,Used last night,NA,No
648,K080,DuraNet,6,New,0,Used last night,NA,No
649,K081,DuraNet,6,New,0,Used last night,NA,No
650,K082,DuraNet,6,New,0,Used last night,NA,No
651,K083,DuraNet,6,New,0,Used last night,NA,No
652,K084,DuraNet,6,New,0,Not in use,NA,No
653,K085,DuraNet,6,New,0,Used last night,NA,No
654,K086,DuraNet,6,New,0,Not in use,NA,No
655,K087,DuraNet,6,New,0,Used last night,NA,No
656,K088,DuraNet,6,New,0,Not in use,NA,No
657,K089,DuraNet,6,New,0,Used last night,NA,No
658,K090,DuraNet,6,New,0,Attrited,NA,NA
659,K091,DuraNet,6,New,0,Used last night,NA,No
660,K092,DuraNet,6,New,0,Not in use,NA,No
661,K093,DuraNet,6,New,0,Not in use,NA,No
662,K094,DuraNet,6,New,0,Used last night,NA,No
663,K095,DuraNet,6,New,0,Used last night,NA,No
664,K096,DuraNet,6,New,0,Used last night,NA,No
665,K097,DuraNet,6,New,0,Not in use,NA,No
666,K098,DuraNet,6,New,0,Used last night,NA,No
667,K099,DuraNet,6,New,0,Not in use,NA,No
668,K100,DuraNet,6,New,0,Used last night,NA,No
669,K101,DuraNet,6,New,0,Used last night,NA,No
670,K102,DuraNet,6,New,0,Used last night,NA,No
671,K103,DuraNet,6,New,0,Attrited,NA,NA
672,K104,DuraNet,6,New,0,Used last night,NA,No
673,K105,DuraNet,6,New,0,Used last night,NA,No
674,K106,DuraNet,6,New,0,Not in use,NA,No
675,K107,DuraNet,6,New,0,Used last night,NA,No
676,K108,DuraNet,6,New,0,Used last night,NA,No
677,K109,DuraNet,6,New,0,Used last night,NA,No
678,K110,DuraNet,6,New,0,Used last night,NA,No
679,K111,DuraNet,6,New,0,Used last night,NA,No
680,K112,DuraNet,6,New,0,Used last night,NA,No
681,K113,DuraNet,6,New,0,Not in use,NA,No
682,K114,DuraNet,6,New,0,Used last night,NA,No
683,K115,DuraNet,6,New,0,Used last night,NA,No
684,K116,DuraNet,6,New,0,Used last night,NA,No
685,K117,DuraNet,6,New,0,Used last night,NA,No
686,K118,DuraNet,6,New,0,Not in use,NA,No
687,K119,DuraNet,6,New,0,Used last night,NA,No
688,K120,DuraNet,6,New,0,Used last night,NA,No
689,K121,DuraNet,6,New,0,Used last night,NA,No
690,K122,DuraNet,6,New,0,Used last night,NA,No
691,K123,DuraNet,6,New,0,Used last night,NA,No
692,K124,DuraNet,6,New,0,Used last night,NA,No
693,K125,DuraNet,6,New,0,Used last night,NA,No
694,K126,DuraNet,6,New,0,Used last night,NA,No
695,K127,DuraNet,6,New,0,Used last night,NA,No
696,K128,DuraNet,6,New,0,Used last night,NA,No
697,K129,DuraNet,6,New,0,Used last night,NA,No
698,K130,DuraNet,6,New,0,Used last night,NA,No
699,K131,DuraNet,6,New,0,Used last night,NA,No
700,K132,DuraNet,6,New,0,Not in use,NA,No
701,K133,DuraNet,6,New,0,Used last night,NA,No
702,K134,DuraNet,6,New,0,Used last night,NA,No
703,K135,DuraNet,6,New,0,Used last night,NA,No
704,K136,DuraNet,6,New,0,Not in use,NA,No
705,K137,DuraNet,6,New,0,Used last night,NA,No
706,K138,DuraNet,6,New,0,Used last night,NA,No
707,K139,DuraNet,6,New,0,Used last night,NA,No
708,K140,DuraNet,6,New,0,Not in use,0,No
709,K141,DuraNet,6,New,0,Used last night,NA,No
710,K142,DuraNet,6,New,0,Not in use,NA,No
711,K143,DuraNet,6,New,0,Used last night,NA,No
712,K144,DuraNet,6,New,0,Not in use,NA,No
714,K146,DuraNet,6,New,0,Used last night,NA,No
716,K148,DuraNet,6,New,0,Used last night,NA,No
719,K151,DuraNet,6,New,0,Used last night,NA,No
720,K152,DuraNet,6,New,0,Used last night,NA,No
721,K153,DuraNet,6,New,0,Used last night,NA,No
722,K154,DuraNet,6,New,0,Used last night,NA,No
723,K155,DuraNet,6,New,0,Used last night,NA,No
724,K156,DuraNet,6,New,0,Used last night,NA,No
725,K157,DuraNet,6,New,0,Not in use,NA,No
726,K158,DuraNet,6,New,0,Used last night,NA,No
727,K159,DuraNet,6,New,0,Not in use,NA,No
728,K160,DuraNet,6,New,0,Used last night,NA,No
729,K161,DuraNet,6,New,0,Used last night,NA,No
730,K162,DuraNet,6,New,0,Used last night,NA,No
731,K163,DuraNet,6,New,0,Used last night,NA,No
732,K164,DuraNet,6,New,0,Used last night,NA,No
733,K165,DuraNet,6,New,0,Used last night,NA,No
734,K166,DuraNet,6,New,0,Used last night,NA,No
735,K167,DuraNet,6,New,0,Used last night,NA,No
736,K168,DuraNet,6,New,0,Used last night,NA,No
737,K169,DuraNet,6,New,0,Used last night,NA,No
738,K170,DuraNet,6,New,0,Not in use,NA,No
739,K171,DuraNet,6,New,0,Used last night,0,No
740,K172,DuraNet,6,New,0,Used last night,NA,No
741,K173,DuraNet,6,New,0,Used last night,NA,No
742,K174,DuraNet,6,New,0,Used last night,NA,No
743,K175,DuraNet,6,New,0,Used last night,NA,No
746,K178,DuraNet,6,New,0,Used last night,NA,No
747,K179,DuraNet,6,New,0,Not in use,NA,No
748,K180,DuraNet,6,New,0,Not in use,NA,No
749,K181,DuraNet,6,New,0,Used last night,NA,No
750,K182,DuraNet,6,New,0,Used last night,NA,No
751,K183,DuraNet,6,New,0,Not used last night,NA,No
752,K184,DuraNet,6,New,0,Not in use,NA,No
753,K185,DuraNet,6,New,0,Used last night,NA,No
754,K186,DuraNet,6,New,0,Used last night,NA,No
755,K187,DuraNet,6,New,0,Not in use,NA,No
756,K188,DuraNet,6,New,0,Not in use,NA,No
757,K189,DuraNet,6,New,0,Used last night,NA,No
758,K190,DuraNet,6,New,0,Used last night,NA,No
759,K191,DuraNet,6,New,0,Used last night,NA,No
760,K192,DuraNet,6,New,0,Not in use,NA,No
761,K193,DuraNet,6,New,0,Not used last night,NA,No
762,K194,DuraNet,6,New,0,Used last night,NA,No
763,K195,DuraNet,6,New,0,Not used last night,NA,No
764,K196,DuraNet,6,New,0,Not in use,NA,No
765,K197,DuraNet,6,New,0,Not used last night,NA,No
766,K198,DuraNet,6,New,0,Not used last night,NA,No
767,K199,DuraNet,6,New,0,Used last night,0,No
768,K200,DuraNet,6,New,0,Used last night,0,No
769,K201,DuraNet,6,New,0,Not in use,NA,No
770,K202,DuraNet,6,New,0,Not in use,NA,No
771,K203,DuraNet,6,New,0,Not in use,NA,No
772,K204,DuraNet,6,New,0,Used last night,NA,No
773,K205,DuraNet,6,New,0,Used last night,NA,No
774,K206,DuraNet,6,New,0,Used last night,NA,No
775,K207,DuraNet,6,New,0,Used last night,NA,No
776,K208,DuraNet,6,New,0,Used last night,0,No
777,K209,DuraNet,6,New,0,Not used last night,NA,No
778,K210,DuraNet,6,New,0,Used last night,NA,No
779,K211,DuraNet,6,New,0,Used last night,NA,No
780,K212,DuraNet,6,New,0,Used last night,NA,No
781,K213,DuraNet,6,New,0,Used last night,NA,No
782,K214,DuraNet,6,New,0,Not in use,NA,No
783,K215,DuraNet,6,New,0,Not in use,NA,No
784,K216,DuraNet,6,New,0,Not in use,NA,No
785,K217,DuraNet,6,New,0,Used last night,0,No
786,K218,DuraNet,6,New,0,Not in use,NA,No
787,K219,DuraNet,6,New,0,Used last night,NA,No
788,K220,DuraNet,6,New,0,Used last night,NA,No
789,K221,DuraNet,6,New,0,Not in use,NA,No
790,K222,DuraNet,6,New,0,Used last night,NA,No
791,K223,DuraNet,6,New,0,Used last night,NA,No
792,K224,DuraNet,6,New,0,Not in use,NA,No
793,K225,DuraNet,6,New,0,Used last night,NA,No
795,K227,DuraNet,6,New,0,Used last night,NA,No
796,K228,DuraNet,6,New,0,Used last night,NA,No
797,K229,DuraNet,6,New,0,Not in use,NA,No
800,K232,DuraNet,6,New,0,Used last night,NA,No
802,K234,DuraNet,6,New,0,Used last night,NA,No
803,K235,DuraNet,6,New,0,Used last night,NA,No
804,K236,DuraNet,6,New,0,Used last night,NA,No
805,K237,DuraNet,6,New,0,Used last night,NA,No
806,K238,DuraNet,6,New,0,Used last night,NA,No
807,K239,DuraNet,6,New,0,Used last night,NA,No
808,K240,DuraNet,6,New,0,Used last night,NA,No
809,K241,DuraNet,6,New,0,Used last night,NA,No
810,K242,DuraNet,6,New,0,Used last night,NA,No
811,K243,DuraNet,6,New,0,Used last night,NA,No
812,K244,DuraNet,6,New,0,Used last night,NA,No
813,K245,DuraNet,6,New,0,Used last night,NA,No
814,K246,DuraNet,6,New,0,Used last night,NA,No
815,K247,DuraNet,6,New,0,Used last night,NA,No
816,K248,DuraNet,6,New,0,Used last night,NA,No
817,K249,DuraNet,6,New,0,Used last night,NA,No
818,K250,DuraNet,6,New,0,Used last night,NA,No
819,K251,DuraNet,6,New,0,Used last night,NA,No
820,K252,DuraNet,6,New,0,Used last night,NA,No
821,K253,DuraNet,6,New,0,Used last night,NA,No
822,K254,DuraNet,6,New,0,Used last night,NA,No
823,K255,DuraNet,6,New,0,Used last night,NA,No
824,K256,DuraNet,6,New,0,Used last night,NA,No
825,K257,DuraNet,6,New,0,Not in use,NA,No
826,K258,DuraNet,6,New,0,Not in use,0,No
827,K259,DuraNet,6,New,0,Not in use,NA,No
828,K260,DuraNet,6,New,0,Used last night,NA,No
829,K261,DuraNet,6,New,0,Used last night,NA,No
830,K263,DuraNet,6,New,0,Used last night,NA,No
831,K264,DuraNet,6,New,0,Used last night,NA,No
832,K265,DuraNet,6,New,0,Not in use,NA,No
833,K266,DuraNet,6,New,0,Not in use,NA,No
834,K267,DuraNet,6,New,0,Used last night,NA,No
835,K268,DuraNet,6,New,0,Used last night,NA,No
836,K269,DuraNet,6,New,0,Not in use,NA,No
837,K270,DuraNet,6,New,0,Attrited,NA,No
838,K271,DuraNet,6,New,0,Used last night,NA,No
839,K272,DuraNet,6,New,0,Used last night,NA,No
840,K273,DuraNet,6,New,0,Not used last night,NA,No
841,K274,DuraNet,6,New,0,Used last night,0,No
842,K275,DuraNet,6,New,0,Not in use,NA,No
843,K276,DuraNet,6,New,0,Used last night,NA,No
844,K277,DuraNet,6,New,0,Used last night,NA,No
845,K278,DuraNet,6,New,0,Not in use,NA,No
846,K279,DuraNet,6,New,0,Not in use,NA,No
847,K280,DuraNet,6,New,0,Used last night,NA,No
848,K281,DuraNet,6,New,0,Used last night,NA,No
849,K282,DuraNet,6,New,0,Used last night,NA,No
850,K283,DuraNet,6,New,0,Used last night,NA,No
851,K284,DuraNet,6,New,0,Used last night,NA,No
852,K285,DuraNet,6,New,0,Not in use,NA,No
853,K286,DuraNet,6,New,0,Not in use,NA,No
854,K287,DuraNet,6,New,0,Not in use,NA,No
855,K288,DuraNet,6,New,0,Not in use,NA,No
856,K289,DuraNet,6,New,0,Not in use,NA,No
857,K290,DuraNet,6,New,0,Used last night,NA,No
858,K291,DuraNet,6,New,0,Used last night,NA,No
859,K292,DuraNet,6,New,0,Attrited,NA,NA
860,K293,DuraNet,6,New,0,Not in use,NA,No
861,K294,DuraNet,6,New,0,Used last night,NA,No
862,K295,DuraNet,6,New,0,Used last night,NA,No
863,K296,DuraNet,6,New,0,Used last night,NA,No
864,K297,DuraNet,6,New,0,Not in use,NA,No
865,K298,DuraNet,6,New,0,Used last night,NA,No
866,K299,DuraNet,6,New,0,Used last night,NA,No
867,K300,DuraNet,6,New,0,Not in use,NA,No
868,K301,DuraNet,6,New,0,Used last night,NA,No
869,K302,DuraNet,6,New,0,Used last night,0,No
870,K303,DuraNet,6,New,0,Not in use,NA,No
871,K304,DuraNet,6,New,0,Used last night,NA,No
872,K305,DuraNet,6,New,0,Not in use,NA,No
873,K306,DuraNet,6,New,0,Not in use,NA,No
874,K307,DuraNet,6,New,0,Not in use,NA,No
875,K308,DuraNet,6,New,0,Not in use,NA,No
876,K309,DuraNet,6,New,0,Not in use,NA,No
879,K312,DuraNet,6,New,0,Attrited,NA,No
880,K313,DuraNet,6,New,0,Attrited,NA,No
881,K314,DuraNet,6,New,0,Attrited,NA,No
882,K315,DuraNet,6,New,0,Not in use,NA,No
883,K316,DuraNet,6,New,0,Used last night,NA,No
884,K317,DuraNet,6,New,0,Not in use,NA,No
885,K318,DuraNet,6,New,0,Not in use,NA,No
886,K319,DuraNet,6,New,0,Used last night,NA,No
887,K320,DuraNet,6,New,0,Used last night,0,No
888,K321,DuraNet,6,New,0,Used last night,NA,No
889,K322,DuraNet,6,New,0,Used last night,NA,No
890,K323,DuraNet,6,New,0,Used last night,NA,No
891,K324,DuraNet,6,New,0,Not in use,196,No
892,K325,DuraNet,6,New,0,Not in use,NA,No
893,K326,DuraNet,6,New,0,Not in use,NA,No
895,K328,DuraNet,6,New,0,Not in use,NA,No
896,K329,DuraNet,6,New,0,Not in use,NA,No
897,K330,DuraNet,6,New,0,Used last night,NA,No
898,K331,DuraNet,6,New,0,Not in use,NA,No
899,K332,DuraNet,6,New,0,Not in use,NA,No
900,K333,DuraNet,6,New,0,Not in use,NA,No
901,K334,DuraNet,6,New,0,Used last night,NA,No
902,K335,DuraNet,6,New,0,Used last night,NA,No
903,K336,DuraNet,6,New,0,Used last night,NA,No
904,K337,DuraNet,6,New,0,Used last night,NA,No
905,K338,DuraNet,6,New,0,Used last night,NA,No
906,K339,DuraNet,6,New,0,Used last night,NA,No
907,K340,DuraNet,6,New,0,Used last night,NA,No
908,K341,DuraNet,6,New,0,Not in use,NA,No
909,K342,DuraNet,6,New,0,Used last night,NA,No
910,K343,DuraNet,6,New,0,Used last night,NA,No
911,K344,DuraNet,6,New,0,Not in use,NA,No
912,K345,DuraNet,6,New,0,Not in use,NA,No
913,K346,DuraNet,6,New,0,Not in use,0,No
914,K347,DuraNet,6,New,0,Not in use,NA,No
915,K348,DuraNet,6,New,0,Not in use,NA,No
916,K349,DuraNet,6,New,0,Not in use,NA,No
917,K350,DuraNet,6,New,0,Used last night,NA,No
918,K351,DuraNet,6,New,0,Not in use,NA,No
919,K352,DuraNet,6,New,0,Used last night,NA,No
920,K353,DuraNet,6,New,0,Used last night,NA,No
921,K354,DuraNet,6,New,0,Used last night,NA,No
922,K355,DuraNet,6,New,0,Used last night,NA,No
923,K356,DuraNet,6,New,0,Not in use,NA,No
924,K357,DuraNet,6,New,0,Not in use,NA,No
925,K358,DuraNet,6,New,0,Used last night,NA,No
926,K359,DuraNet,6,New,0,Used last night,NA,No
927,K360,DuraNet,6,New,0,Used last night,NA,No
928,K361,DuraNet,6,New,0,Used last night,23,No
929,K362,DuraNet,6,New,0,Not in use,NA,No
930,K363,DuraNet,6,New,0,Used last night,NA,No
931,K364,DuraNet,6,New,0,Used last night,NA,No
932,K365,DuraNet,6,New,0,Used last night,NA,No
933,K366,DuraNet,6,New,0,Used last night,NA,No
934,K367,DuraNet,6,New,0,Used last night,NA,No
935,K368,DuraNet,6,New,0,Used last night,NA,No
936,K369,DuraNet,6,New,0,Used last night,NA,No
937,K370,DuraNet,6,New,0,Used last night,NA,No
938,K371,DuraNet,6,New,0,Used last night,NA,No
939,K372,DuraNet,6,New,0,Used last night,NA,No
940,K373,DuraNet,6,New,0,Used last night,NA,No
941,K374,DuraNet,6,New,0,Used last night,NA,No
942,K375,DuraNet,6,New,0,Not in use,NA,No
943,K376,DuraNet,6,New,0,Not in use,NA,No
944,K377,DuraNet,6,New,0,Not in use,NA,No
945,K378,DuraNet,6,New,0,Not in use,NA,No
946,K379,DuraNet,6,New,0,Used last night,NA,No
947,K380,DuraNet,6,New,0,Used last night,NA,No
948,K381,DuraNet,6,New,0,Used last night,NA,No
949,K382,DuraNet,6,New,0,Not in use,NA,No
950,K383,DuraNet,6,New,0,Not in use,NA,No
951,K384,DuraNet,6,New,0,Used last night,NA,No
952,K385,DuraNet,6,New,0,Used last night,NA,No
953,K386,DuraNet,6,New,0,Not in use,NA,No
954,K387,DuraNet,6,New,0,Used last night,NA,No
955,K388,DuraNet,6,New,0,Used last night,NA,No
956,K389,DuraNet,6,New,0,Used last night,NA,No
957,K390,DuraNet,6,New,0,Not in use,NA,No
958,K391,DuraNet,6,New,0,Used last night,NA,No
959,K392,DuraNet,6,New,0,Used last night,NA,No
960,K393,DuraNet,6,New,0,Not in use,NA,No
