,Country,NetCode,NetID,Brand,Status.12,Status.24,Status.6,Status.18,Status.48,Status.30,Status.42,,
2592,Kenya,J923,J923,Dawaplus 2.0,NotUse,LastNight,LastNight,NotUse,NotUse,LastNight,Attrited,,
8127,Kenya,J924,J924,Dawaplus 2.0,NotUse,LastNight,LastNight,LastNight,Attrited,Removed,Removed,,
2593,Kenya,J925,J925,Dawaplus 2.0,NotUse,NotUse,NotUse,LastNight,LastNight,LastNight,LastNight,,
2594,Kenya,J927,J927,Dawaplus 2.0,NA,NotUse,NotLastNight,NA,NA,NA,NA,,
10287,Kenya,J928,J928,Dawaplus 2.0,NotUse,NA,LastNight,LastNight,NA,NA,NA,,
10288,Kenya,J929,J929,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,LastNight,Attrited,Attrited,,
2595,Kenya,J930,J930,Dawaplus 2.0,NA,NA,NA,NA,NA,NA,NA,,
2596,Kenya,J937,J937,Dawaplus 2.0,NotUse,NotUse,NA,NotUse,Attrited,LastNight,Attrited,,
12587,Kenya,J941,J941,Dawaplus 2.0,LastNight,LastNight,NA,LastNight,LastNight,LastNight,Attrited,,
11792,Kenya,J945,J945,Dawaplus 2.0,LastNight,LastNight,NotUse,LastNight,NA,NA,NA,,
2597,Kenya,J946,J946,Dawaplus 2.0,LastNight,LastNight,LastNight,NotUse,Attrited,LastNight,Attrited,,
11793,Kenya,J947,J947,Dawaplus 2.0,LastNight,LastNight,NotUse,LastNight,NA,LastNight,NA,,
8128,Kenya,J948,J948,Dawaplus 2.0,LastNight,Attrited,LastNight,Attrited,Attrited,Attrited,Attrited,,
8129,Kenya,J949,J949,Dawaplus 2.0,LastNight,Attrited,LastNight,Attrited,Attrited,Attrited,Attrited,,
8130,Kenya,J950,J950,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,NA,NA,NA,,
10289,Kenya,J951,J951,Dawaplus 2.0,LastNight,Attrited,LastNight,Attrited,Attrited,Attrited,Attrited,,
10290,Kenya,J952,J952,Dawaplus 2.0,NotUse,LastNight,LastNight,LastNight,NA,LastNight,NA,,
2598,Kenya,J953,J953,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,Attrited,LastNight,LastNight,,
11794,Kenya,J954,J954,Dawaplus 2.0,LastNight,NA,NotUse,NA,NA,NA,NA,,
2599,Kenya,J955,J955,Dawaplus 2.0,NotUse,NotLastNight,LastNight,NotUse,NA,LastNight,NA,,
2600,Kenya,J956,J956,Dawaplus 2.0,LastNight,LastNight,NotUse,LastNight,NA,LastNight,NotUse,,
2601,Kenya,J957,J957,Dawaplus 2.0,LastNight,LastNight,NotUse,LastNight,NA,LastNight,NotUse,,
2602,Kenya,J958,J958,Dawaplus 2.0,Removed,Removed,LastNight,LastNight,NA,LastNight,NotUse,,
10291,Kenya,J959,J959,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
10292,Kenya,J960,J960,Dawaplus 2.0,NotUse,LastNight,NotUse,LastNight,NA,LastNight,NA,,
2603,Kenya,J961,J961,Dawaplus 2.0,NotUse,LastNight,NotUse,LastNight,LastNight,LastNight,NotUse,,
2604,Kenya,J962,J962,Dawaplus 2.0,LastNight,NotUse,NotUse,LastNight,Attrited,NotUse,Attrited,,
8131,Kenya,J963,J963,Dawaplus 2.0,NotUse,LastNight,LastNight,LastNight,NA,NA,NA,,
10293,Kenya,J964,J964,Dawaplus 2.0,LastNight,Attrited,LastNight,Attrited,Attrited,Attrited,Attrited,,
11795,Kenya,J965,J965,Dawaplus 2.0,LastNight,LastNight,NotUse,LastNight,NA,LastNight,LastNight,,
2605,Kenya,J966,J966,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,NotUse,,
8132,Kenya,J967,J967,Dawaplus 2.0,LastNight,NA,LastNight,LastNight,NA,NA,NA,,
10294,Kenya,J968,J968,Dawaplus 2.0,LastNight,NA,LastNight,LastNight,NA,NA,NA,,
12588,Kenya,J969,J969,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,NA,LastNight,LastNight,,
12589,Kenya,J970,J970,Dawaplus 2.0,LastNight,LastNight,NotUse,LastNight,Attrited,LastNight,LastNight,,
14155,Kenya,J971,J971,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
14944,Kenya,J972,J972,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
12590,Kenya,J973,J973,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
15079,Kenya,J974,J974,Dawaplus 2.0,LastNight,NA,LastNight,NA,NA,NA,NA,,
14945,Kenya,J975,J975,Dawaplus 2.0,NA,NA,LastNight,NA,NA,NA,NA,,
14365,Kenya,J976,J976,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
14366,Kenya,J977,J977,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2606,Kenya,J978,J978,Dawaplus 2.0,NotUse,LastNight,NotLastNight,LastNight,Attrited,LastNight,NotUse,,
2607,Kenya,J979,J979,Dawaplus 2.0,NotUse,LastNight,NotUse,NotUse,NA,NA,NA,,
2608,Kenya,J980,J980,Dawaplus 2.0,LastNight,NA,NotUse,NotUse,NA,NA,NA,,
2609,Kenya,J981,J981,Dawaplus 2.0,LastNight,NotUse,NotUse,NotUse,Attrited,Attrited,Attrited,,
10295,Kenya,J982,J982,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2610,Kenya,J983,J983,Dawaplus 2.0,LastNight,NotUse,NotLastNight,LastNight,NA,LastNight,LastNight,,
2611,Kenya,J984,J984,Dawaplus 2.0,LastNight,LastNight,NotLastNight,NotUse,NA,LastNight,NA,,
13580,Kenya,J985,J985,Dawaplus 2.0,LastNight,NA,NotUse,NA,NA,NA,NA,,
2612,Kenya,J986,J986,Dawaplus 2.0,LastNight,NotUse,NotLastNight,Removed,Attrited,NotUse,Attrited,,
2613,Kenya,J987,J987,Dawaplus 2.0,Removed,LastNight,NotUse,LastNight,Attrited,NotUse,Attrited,,
10296,Kenya,J988,J988,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
8133,Kenya,J989,J989,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,Attrited,,
10297,Kenya,J990,J990,Dawaplus 2.0,LastNight,NA,LastNight,NA,NA,NA,NA,,
10298,Kenya,J991,J991,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,Attrited,LastNight,LastNight,,
10299,Kenya,J992,J992,Dawaplus 2.0,NotUse,Attrited,Removed,Removed,Attrited,Attrited,Attrited,,
13581,Kenya,J993,J993,Dawaplus 2.0,LastNight,NA,LastNight,LastNight,NA,NA,NA,,
2614,Kenya,J994,J994,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,Attrited,LastNight,NotUse,,
11796,Kenya,J995,J995,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,NA,LastNight,LastNight,,
2615,Kenya,J996,J996,Dawaplus 2.0,NotUse,NotUse,NotUse,NotUse,NA,LastNight,NA,,
10300,Kenya,J997,J997,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,Attrited,LastNight,Attrited,,
11797,Kenya,J998,J998,Dawaplus 2.0,NA,NA,NotUse,NA,NA,NA,NA,,
11798,Kenya,J999,J999,Dawaplus 2.0,LastNight,LastNight,NotUse,LastNight,LastNight,LastNight,LastNight,,
10301,Kenya,K030,K030,DuraNet,LastNight,LastNight,NotUse,LastNight,NA,NA,NA,,
14156,Kenya,K031,K031,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,LastNight,,
10302,Kenya,K032,K032,DuraNet,NA,LastNight,LastNight,LastNight,Removed,LastNight,Removed,,
2616,Kenya,K033,K033,DuraNet,LastNight,LastNight,LastNight,LastNight,NotUse,LastNight,NotUse,,
14157,Kenya,K034,K034,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,Removed,LastNight,,
10303,Kenya,K035,K035,DuraNet,NotUse,Attrited,LastNight,LastNight,Attrited,Attrited,Attrited,,
2617,Kenya,K036,K036,DuraNet,Removed,LastNight,LastNight,LastNight,Attrited,Removed,Removed,,
10304,Kenya,K037,K037,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
13582,Kenya,K039,K039,DuraNet,LastNight,LastNight,LastNight,LastNight,Attrited,Attrited,Removed,,
10305,Kenya,K040,K040,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,NA,NA,,
2618,Kenya,K041,K041,DuraNet,Removed,NotUse,LastNight,LastNight,NotUse,NotUse,LastNight,,
10306,Kenya,K042,K042,DuraNet,LastNight,Attrited,LastNight,LastNight,Attrited,Attrited,Attrited,,
8134,Kenya,K043,K043,DuraNet,LastNight,Attrited,LastNight,LastNight,Attrited,Attrited,Attrited,,
10307,Kenya,K044,K044,DuraNet,LastNight,Attrited,LastNight,LastNight,Attrited,Attrited,Attrited,,
14158,Kenya,K045,K045,DuraNet,LastNight,LastNight,NA,LastNight,LastNight,LastNight,LastNight,,
2619,Kenya,K046,K046,DuraNet,NotUse,Removed,NotUse,NotUse,Removed,Removed,Removed,,
10308,Kenya,K047,K047,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2620,Kenya,K048,K048,DuraNet,NotUse,Removed,NotUse,NotUse,Removed,Removed,Removed,,
14159,Kenya,K049,K049,DuraNet,LastNight,NA,LastNight,NA,NA,NA,NA,,
14160,Kenya,K050,K050,DuraNet,LastNight,LastNight,NotUse,LastNight,NA,LastNight,NA,,
14161,Kenya,K051,K051,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
2621,Kenya,K052,K052,DuraNet,NotUse,LastNight,NotUse,LastNight,LastNight,NotUse,NotUse,,
2622,Kenya,K053,K053,DuraNet,NotUse,NotUse,NotUse,LastNight,LastNight,NotUse,NotUse,,
10309,Kenya,K054,K054,DuraNet,NotUse,NA,LastNight,NA,NA,NA,NA,,
2623,Kenya,K055,K055,DuraNet,LastNight,LastNight,LastNight,LastNight,Attrited,NotUse,LastNight,,
2624,Kenya,K056,K056,DuraNet,LastNight,LastNight,NotUse,LastNight,LastNight,LastNight,NotUse,,
10310,Kenya,K057,K057,DuraNet,LastNight,NA,NotUse,NA,NA,NA,NA,,
2625,Kenya,K058,K058,DuraNet,NotUse,LastNight,NotUse,LastNight,NA,LastNight,NotUse,,
14162,Kenya,K059,K059,DuraNet,LastNight,NA,LastNight,LastNight,NA,NA,NA,,
14163,Kenya,K060,K060,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
10311,Kenya,K061,K061,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
10312,Kenya,K062,K062,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,Removed,,
10313,Kenya,K063,K063,DuraNet,LastNight,NA,LastNight,NA,NA,NA,NA,,
8135,Kenya,K064,K064,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,LastNight,,
10314,Kenya,K065,K065,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,Removed,,
12845,Kenya,K066,K066,DuraNet,LastNight,LastNight,LastNight,LastNight,NotUse,LastNight,LastNight,,
13583,Kenya,K067,K067,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
11799,Kenya,K068,K068,DuraNet,LastNight,LastNight,NotUse,LastNight,LastNight,LastNight,LastNight,,
8136,Kenya,K069,K069,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,LastNight,,
10315,Kenya,K070,K070,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
10316,Kenya,K072,K072,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
14164,Kenya,K073,K073,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
14165,Kenya,K074,K074,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
14166,Kenya,K075,K075,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2626,Kenya,K076,K076,DuraNet,NotUse,LastNight,LastNight,LastNight,LastNight,NotUse,Attrited,,
14167,Kenya,K077,K077,DuraNet,Removed,Attrited,Removed,Removed,Removed,Removed,LastNight,,
2627,Kenya,K078,K078,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,LastNight,,
2628,Kenya,K079,K079,DuraNet,LastNight,LastNight,LastNight,LastNight,NotUse,LastNight,LastNight,,
10317,Kenya,K080,K080,DuraNet,LastNight,Attrited,LastNight,LastNight,LastNight,Attrited,LastNight,,
14168,Kenya,K081,K081,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2629,Kenya,K082,K082,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,LastNight,,
14169,Kenya,K083,K083,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
10318,Kenya,K084,K084,DuraNet,Removed,LastNight,NotUse,Removed,Attrited,LastNight,Attrited,,
8137,Kenya,K085,K085,DuraNet,Removed,Removed,LastNight,LastNight,Attrited,LastNight,Attrited,,
2630,Kenya,K086,K086,DuraNet,NotUse,LastNight,NotUse,LastNight,Removed,NotUse,Removed,,
10319,Kenya,K087,K087,DuraNet,NotUse,LastNight,LastNight,LastNight,NA,LastNight,LastNight,,
11800,Kenya,K088,K088,DuraNet,NotUse,LastNight,NotUse,LastNight,NA,LastNight,NA,,
10320,Kenya,K089,K089,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,LastNight,,
2631,Kenya,K090,K090,DuraNet,LastNight,LastNight,NA,LastNight,Removed,LastNight,Removed,,
10321,Kenya,K091,K091,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,LastNight,,
14170,Kenya,K092,K092,DuraNet,LastNight,LastNight,NotUse,LastNight,NA,LastNight,NA,,
11801,Kenya,K093,K093,DuraNet,NotUse,LastNight,NotUse,LastNight,LastNight,Removed,LastNight,,
2632,Kenya,K094,K094,DuraNet,NotUse,LastNight,LastNight,LastNight,Removed,LastNight,Attrited,,
2633,Kenya,K095,K095,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,Removed,,
10322,Kenya,K096,K096,DuraNet,NotUse,LastNight,LastNight,NotUse,Removed,Removed,LastNight,,
2634,Kenya,K097,K097,DuraNet,NotUse,LastNight,NotUse,LastNight,Removed,LastNight,NotUse,,
2635,Kenya,K098,K098,DuraNet,NotUse,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2636,Kenya,K099,K099,DuraNet,NotUse,LastNight,NotUse,LastNight,LastNight,LastNight,LastNight,,
8138,Kenya,K100,K100,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
10323,Kenya,K101,K101,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,,
10324,Kenya,K102,K102,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,NA,NA,,
14171,Kenya,K103,K103,DuraNet,LastNight,NA,NA,LastNight,NA,NA,NA,,
2637,Kenya,K104,K104,DuraNet,LastNight,NotUse,LastNight,NotUse,Removed,NotUse,Removed,,
2638,Kenya,K105,K105,DuraNet,LastNight,NotUse,LastNight,NotUse,Removed,NotUse,Removed,,
2639,Kenya,K106,K106,DuraNet,LastNight,NotUse,NotUse,NotUse,Removed,NotUse,Removed,,
2640,Kenya,K107,K107,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,NotUse,,
2641,Kenya,K108,K108,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,NotUse,Removed,,
2642,Kenya,K109,K109,DuraNet,LastNight,NotUse,LastNight,LastNight,Removed,LastNight,Removed,,
2643,Kenya,K110,K110,DuraNet,NotLastNight,NA,LastNight,NA,NA,NA,NA,,
14172,Kenya,K111,K111,DuraNet,LastNight,LastNight,LastNight,LastNight,Attrited,LastNight,Attrited,,
13584,Kenya,K112,K112,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
10325,Kenya,K113,K113,DuraNet,LastNight,LastNight,NotUse,LastNight,LastNight,LastNight,LastNight,,
2644,Kenya,K114,K114,DuraNet,LastNight,LastNight,LastNight,LastNight,NotUse,LastNight,Removed,,
10326,Kenya,K115,K115,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,NA,NA,,
14173,Kenya,K116,K116,DuraNet,LastNight,NA,LastNight,LastNight,NA,NA,NA,,
10327,Kenya,K117,K117,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,Removed,,
2645,Kenya,K118,K118,DuraNet,LastNight,LastNight,NotUse,LastNight,NotUse,LastNight,LastNight,,
2646,Kenya,K119,K119,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,Removed,,
10328,Kenya,K120,K120,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,NA,NA,,
10329,Kenya,K121,K121,DuraNet,NotUse,LastNight,LastNight,LastNight,Attrited,LastNight,LastNight,,
10330,Kenya,K122,K122,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
8139,Kenya,K123,K123,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
10331,Kenya,K124,K124,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2647,Kenya,K125,K125,DuraNet,LastNight,LastNight,LastNight,LastNight,Attrited,LastNight,NotUse,,
2648,Kenya,K126,K126,DuraNet,NotUse,LastNight,LastNight,LastNight,NA,NotUse,NA,,
2649,Kenya,K127,K127,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,Removed,NotUse,,
14174,Kenya,K128,K128,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,Removed,Removed,,
10332,Kenya,K129,K129,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,Removed,,
10333,Kenya,K130,K130,DuraNet,LastNight,Attrited,LastNight,LastNight,Attrited,LastNight,LastNight,,
2650,Kenya,K131,K131,DuraNet,Removed,LastNight,LastNight,Attrited,Removed,LastNight,NotUse,,
11802,Kenya,K132,K132,DuraNet,LastNight,LastNight,NotUse,LastNight,LastNight,LastNight,LastNight,,
10334,Kenya,K133,K133,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
10335,Kenya,K134,K134,DuraNet,LastNight,Removed,LastNight,LastNight,Removed,LastNight,Removed,,
10336,Kenya,K135,K135,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2651,Kenya,K136,K136,DuraNet,NotUse,LastNight,NotUse,NotUse,Removed,NotUse,NotUse,,
2652,Kenya,K137,K137,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NotUse,,
2653,Kenya,K138,K138,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NotUse,,
10337,Kenya,K139,K139,DuraNet,NotLastNight,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,,
11803,Kenya,K140,K140,DuraNet,NA,NA,NotUse,NA,NA,NA,NA,,
10338,Kenya,K141,K141,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,Attrited,,
11804,Kenya,K142,K142,DuraNet,Removed,Removed,NotUse,LastNight,Attrited,Attrited,LastNight,,
2654,Kenya,K143,K143,DuraNet,Attrited,Removed,LastNight,Attrited,Attrited,Attrited,NotUse,,
2655,Kenya,K144,K144,DuraNet,Attrited,Removed,NotUse,Removed,Attrited,Attrited,NotUse,,
14175,Kenya,K145,K145,DuraNet,Removed,Attrited,Removed,LastNight,Removed,LastNight,Attrited,,
2656,Kenya,K146,K146,DuraNet,LastNight,Removed,LastNight,LastNight,LastNight,NotUse,LastNight,,
14176,Kenya,K147,K147,DuraNet,LastNight,LastNight,Removed,LastNight,Removed,LastNight,Attrited,,
10339,Kenya,K148,K148,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
2657,Kenya,K149,K149,DuraNet,LastNight,LastNight,Removed,LastNight,Removed,NotUse,Attrited,,
14177,Kenya,K150,K150,DuraNet,LastNight,Attrited,Removed,LastNight,Removed,Removed,NA,,
10340,Kenya,K151,K151,DuraNet,LastNight,Removed,LastNight,LastNight,Removed,LastNight,Removed,,
10341,Kenya,K152,K152,DuraNet,Removed,LastNight,LastNight,LastNight,NA,LastNight,LastNight,,
14178,Kenya,K153,K153,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,,
2658,Kenya,K154,K154,DuraNet,LastNight,Attrited,LastNight,LastNight,NotUse,Attrited,NotUse,,
10342,Kenya,K155,K155,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
10343,Kenya,K156,K156,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,LastNight,,
2659,Kenya,K157,K157,DuraNet,LastNight,NotUse,NotUse,LastNight,NA,LastNight,NA,,
10344,Kenya,K158,K158,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2660,Kenya,K159,K159,DuraNet,LastNight,LastNight,NotUse,LastNight,Removed,Unclear,NotUse,,
10345,Kenya,K160,K160,DuraNet,LastNight,NA,LastNight,LastNight,NA,NA,NA,,
10346,Kenya,K161,K161,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
10347,Kenya,K162,K162,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
10348,Kenya,K163,K163,DuraNet,NotUse,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
10349,Kenya,K164,K164,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2661,Kenya,K165,K165,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
10350,Kenya,K166,K166,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2662,Kenya,K167,K167,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,NotUse,NotUse,,
10351,Kenya,K168,K168,DuraNet,LastNight,NA,LastNight,LastNight,NA,NA,NA,,
2663,Kenya,K169,K169,DuraNet,NA,LastNight,LastNight,NA,NA,NotUse,NA,,
2664,Kenya,K170,K170,DuraNet,LastNight,LastNight,NotUse,LastNight,LastNight,LastNight,NotUse,,
14179,Kenya,K171,K171,DuraNet,NA,NA,LastNight,NA,NA,NA,NA,,
2665,Kenya,K172,K172,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,Removed,,
14180,Kenya,K173,K173,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
14181,Kenya,K174,K174,DuraNet,LastNight,LastNight,LastNight,LastNight,Attrited,LastNight,Removed,,
10352,Kenya,K175,K175,DuraNet,NotUse,LastNight,LastNight,LastNight,NA,LastNight,LastNight,,
2666,Kenya,K176,K176,DuraNet,NotUse,LastNight,Removed,NotUse,NA,NA,NA,,
2667,Kenya,K177,K177,DuraNet,NotUse,NotUse,Removed,NotUse,Attrited,NotUse,Removed,,
2668,Kenya,K178,K178,DuraNet,NotUse,NotUse,LastNight,NotUse,NA,LastNight,NA,,
2669,Kenya,K179,K179,DuraNet,NotUse,NotUse,NotUse,NotUse,LastNight,LastNight,LastNight,,
2670,Kenya,K180,K180,DuraNet,NotUse,LastNight,NotUse,LastNight,Attrited,LastNight,NotUse,,
10353,Kenya,K181,K181,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
10354,Kenya,K182,K182,DuraNet,NotUse,NA,LastNight,LastNight,NA,NA,NA,,
14182,Kenya,K183,K183,DuraNet,LastNight,LastNight,NotLastNight,LastNight,LastNight,LastNight,Removed,,
2671,Kenya,K184,K184,DuraNet,NotUse,NotUse,NotUse,NotUse,NA,NotUse,NA,,
2672,Kenya,K185,K185,DuraNet,LastNight,LastNight,LastNight,NotUse,NA,LastNight,NA,,
10355,Kenya,K186,K186,DuraNet,NotUse,LastNight,LastNight,NotUse,LastNight,LastNight,LastNight,,
2673,Kenya,K187,K187,DuraNet,NotUse,LastNight,NotUse,NotUse,Attrited,LastNight,LastNight,,
2674,Kenya,K188,K188,DuraNet,NotUse,LastNight,NotUse,NotUse,Attrited,LastNight,Removed,,
13585,Kenya,K189,K189,DuraNet,LastNight,LastNight,LastNight,LastNight,Removed,LastNight,LastNight,,
11805,Kenya,K190,K190,DuraNet,NotUse,LastNight,LastNight,LastNight,Removed,LastNight,LastNight,,
13586,Kenya,K191,K191,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
2675,Kenya,K192,K192,DuraNet,NotUse,LastNight,NotUse,LastNight,NotUse,LastNight,LastNight,,
2676,Kenya,K193,K193,DuraNet,LastNight,LastNight,NotLastNight,LastNight,NotUse,LastNight,LastNight,,
10356,Kenya,K194,K194,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,NA,NA,,
10357,Kenya,K195,K195,DuraNet,NotUse,LastNight,NotLastNight,LastNight,NA,NA,NA,,
11806,Kenya,K196,K196,DuraNet,NotUse,LastNight,NotUse,LastNight,LastNight,LastNight,LastNight,,
2677,Kenya,K197,K197,DuraNet,NotUse,LastNight,NotLastNight,NotUse,NA,LastNight,LastNight,,
2678,Kenya,K198,K198,DuraNet,LastNight,LastNight,NotLastNight,NotUse,NotUse,NotUse,LastNight,,
14183,Kenya,K199,K199,DuraNet,NA,NA,LastNight,NA,NA,NA,NA,,
10358,Kenya,K200,K200,DuraNet,NA,NA,LastNight,NA,NA,NA,NA,,
10359,Kenya,K201,K201,DuraNet,Removed,LastNight,NotUse,LastNight,LastNight,LastNight,Removed,,
2679,Kenya,K202,K202,DuraNet,NotUse,NotUse,NotUse,NotUse,Removed,NotUse,Removed,,
2680,Kenya,K203,K203,DuraNet,NotUse,NotUse,NotUse,NotUse,Removed,NotUse,Removed,,
14184,Kenya,K204,K204,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,NA,NA,,
2681,Kenya,K205,K205,DuraNet,LastNight,NA,LastNight,NotUse,NA,NA,NA,,
2682,Kenya,K206,K206,DuraNet,LastNight,LastNight,LastNight,NotUse,LastNight,Removed,LastNight,,
2683,Kenya,K207,K207,DuraNet,LastNight,LastNight,LastNight,LastNight,NotUse,LastNight,NotUse,,
10360,Kenya,K208,K208,DuraNet,NA,NA,LastNight,NA,NA,NA,NA,,
13587,Kenya,K209,K209,DuraNet,LastNight,LastNight,NotLastNight,LastNight,NA,NA,NA,,
14185,Kenya,K210,K210,DuraNet,LastNight,NA,LastNight,LastNight,NA,NA,NA,,
14186,Kenya,K211,K211,DuraNet,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,LastNight,,
14187,Kenya,K212,K212,DuraNet,LastNight,LastNight,LastNight,LastNight,NA,LastNight,NA,,
2684,Kenya,K213,K213,DuraNet,LastNight,LastNight,LastNight,LastNight,Attrited,LastNight,NotUse,,
2685,Kenya,K214,K214,DuraNet,NotUse,LastNight,NotUse,LastNight,LastNight,LastNight,NotUse,,
2686,Kenya,K215,K215,DuraNet,NotUse,LastNight,NotUse,LastNight,NotUse,LastNight,LastNight,,
2687,Kenya,K216,K216,DuraNet,NotUse,LastNight,NotUse,LastNight,NotUse,LastNight,LastNight,,
14946,Kenya,K217,K217,DuraNet,NA,NA,LastNight,NA,NA,NA,NA,,
