"","Country","NetCode","Brand","Round","Status","PHI","Damage_related","Wash","WashFreq","Bedding","Reason","Location"
"13967","Kenya","N863","Olyset",48,"Not in use",NA,"No",NA,NA,NA,"",""
"13968","Kenya","N882","Olyset",48,"Not in use",5129,"No",NA,NA,NA,"","Stored Away"
"13969","Kenya","N902","Olyset",48,"Not in use",10166,"No",NA,NA,NA,"","Stored Away"
"13970","Kenya","N903","Olyset",48,"Not in use",1740,"No",NA,NA,NA,"",""
"13971","Kenya","N907","Olyset",48,"Not in use",1751,"No",NA,NA,NA,"","Stored Away"
"13972","Kenya","N934","Olyset",48,"Not in use",2973,"No",NA,NA,NA,"","Stored Away"
"13973","Kenya","N949","Olyset",48,"Not in use",NA,"No",NA,NA,NA,"",""
"13974","Kenya","N987","Olyset",48,"Not in use",13048,"No",NA,NA,NA,"","Stored Away"
"13975","Kenya","N989","Olyset",48,"Not in use",NA,"No",NA,NA,NA,"",""
"13976","Kenya","L467","Interceptor",30,"Used last night",NA,"No",1,10,NA,"","Stored Away"
"13977","Kenya","O090","PermaNet 2.0",18,"Not in use",NA,"No",1,10,NA,"","Stored Away"
"13978","Kenya","J954","Dawaplus 2.0",12,"Used last night",0,"No",1,10,"Mat etc","","Hanging - Tied"
"13979","Kenya","J956","Dawaplus 2.0",12,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"13980","Kenya","J957","Dawaplus 2.0",12,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"13981","Kenya","J959","Dawaplus 2.0",12,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"13982","Kenya","K533","DuraNet",12,"Not used last night",NA,"No",1,10,"Mat etc","","Stored Away"
"13983","Kenya","L818","Interceptor",6,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"13984","Kenya","O089","PermaNet 2.0",18,"Not used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"13985","Kenya","O111","PermaNet 2.0",6,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Loose"
"13986","Kenya","O191","PermaNet 2.0",18,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"13987","Kenya","O201","PermaNet 2.0",24,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Loose"
"13988","Kenya","O205","PermaNet 2.0",18,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"13989","Kenya","O206","PermaNet 2.0",24,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Loose"
"13990","Kenya","O207","PermaNet 2.0",18,"Used last night",290,"No",1,10,"Mat etc","","Hanging - Tied"
"13991","Kenya","O229","PermaNet 2.0",18,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"13992","Kenya","O232","PermaNet 2.0",12,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"13993","Kenya","O245","PermaNet 2.0",36,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"13994","Kenya","O246","PermaNet 2.0",36,"Used last night",2012,"No",1,10,"Mat etc","","Hanging - Tied"
"13995","Kenya","O318","PermaNet 2.0",36,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Loose"
"13996","Kenya","O319","PermaNet 2.0",30,"Used last night",512,"No",1,10,"Mat etc","","Hanging - Loose"
"13997","Kenya","O747","PermaNet 2.0",18,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"13998","Kenya","P1005","PermaNet 3.0",24,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Loose"
"13999","Kenya","P163","PermaNet 3.0",30,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Tied"
"14000","Kenya","P724","PermaNet 3.0",30,"Used last night",NA,"No",1,10,"Mat etc","","Hanging - Loose"
"14001","Kenya","P808","PermaNet 3.0",36,"Used last night",1482,"No",1,10,"Mat etc","","Stored Away"
"14002","Kenya","P809","PermaNet 3.0",36,"Used last night",NA,"No",1,10,"Mat etc","","Stored Away"
"14003","Kenya","J226","Dawaplus 2.0",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14004","Kenya","J291","Dawaplus 2.0",6,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14005","Kenya","J292","Dawaplus 2.0",6,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14006","Kenya","J293","Dawaplus 2.0",12,"Not in use",NA,"No",1,10,"Mattress/Bed","","Stored Away"
"14007","Kenya","J298","Dawaplus 2.0",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14008","Kenya","J307","Dawaplus 2.0",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14009","Kenya","J516","Dawaplus 2.0",30,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14010","Kenya","J527","Dawaplus 2.0",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14011","Kenya","J527","Dawaplus 2.0",30,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14012","Kenya","J528","Dawaplus 2.0",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14013","Kenya","J528","Dawaplus 2.0",30,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14014","Kenya","N993","Olyset",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"14015","Kenya","J953","Dawaplus 2.0",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14016","Kenya","J990","Dawaplus 2.0",12,"Used last night",26,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14017","Kenya","K247","DuraNet",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14018","Kenya","L014","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14019","Kenya","L015","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Stored Away"
"14020","Kenya","L015","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14021","Kenya","L018","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14022","Kenya","L021","Interceptor",30,"Used last night",690,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14023","Kenya","L025","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14024","Kenya","L026","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14025","Kenya","L030","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14026","Kenya","L031","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14027","Kenya","L033","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14028","Kenya","L033","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14029","Kenya","L035","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14030","Kenya","L039","Interceptor",18,"Not used last night",NA,"No",1,10,"Mattress/Bed","",""
"14031","Kenya","L040","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14032","Kenya","L042","Interceptor",36,"Not used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14033","Kenya","L046","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14034","Kenya","L046","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14035","Kenya","L048","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14036","Kenya","L050","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14037","Kenya","L052","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14038","Kenya","L053","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14039","Kenya","L055","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14040","Kenya","L056","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14041","Kenya","L057","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14042","Kenya","L062","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14043","Kenya","L064","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14044","Kenya","L067","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14045","Kenya","L067","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14046","Kenya","N976","Olyset",42,"Used last night",NA,"No",NA,NA,"Mat etc","","Stored Away"
"14047","Kenya","L068","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14048","Kenya","L071","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14049","Kenya","L076","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14050","Kenya","L081","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14051","Kenya","L084","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14052","Kenya","L084","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14053","Kenya","L088","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14054","Kenya","L091","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14055","Kenya","L093","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14056","Kenya","L093","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14057","Kenya","L095","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14058","Kenya","L100","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14059","Kenya","L109","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14060","Kenya","L120","Interceptor",30,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14061","Kenya","L122","Interceptor",30,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14062","Kenya","L129","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14063","Kenya","L135","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14064","Kenya","L142","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14065","Kenya","L145","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14066","Kenya","L159","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14067","Kenya","L161","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14068","Kenya","L162","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14069","Kenya","L165","Interceptor",30,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14070","Kenya","L171","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14071","Kenya","L172","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14072","Kenya","L172","Interceptor",42,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14073","Kenya","L187","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14074","Kenya","L189","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14075","Kenya","L200","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14076","Kenya","L201","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14077","Kenya","L205","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14078","Kenya","L220","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14079","Kenya","L231","Interceptor",36,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14080","Kenya","L235","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Stored Away"
"14081","Kenya","L240","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14082","Kenya","L240","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14083","Kenya","L241","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14084","Kenya","L242","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14085","Kenya","L244","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14086","Kenya","L246","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14087","Kenya","L246","Interceptor",30,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14088","Kenya","L247","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14089","Kenya","L248","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14090","Kenya","L253","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14091","Kenya","L254","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14092","Kenya","L258","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14093","Kenya","L262","Interceptor",36,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14094","Kenya","L266","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Stored Away"
"14095","Kenya","L268","Interceptor",12,"Used last night",0,"No",1,10,"Mattress/Bed","","Stored Away"
"14096","Kenya","L275","Interceptor",24,"Used last night",0,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14097","Kenya","L276","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14098","Kenya","L294","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14099","Kenya","L301","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14100","Kenya","L304","Interceptor",36,"Not used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14101","Kenya","L310","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14102","Kenya","L316","Interceptor",18,"Used last night",0,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14103","Kenya","L318","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14104","Kenya","L323","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14105","Kenya","L330","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14106","Kenya","L331","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14107","Kenya","L332","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14108","Kenya","L333","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14109","Kenya","L334","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14110","Kenya","L334","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14111","Kenya","L335","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14112","Kenya","L338","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14113","Kenya","L342","Interceptor",30,"Used last night",1122,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14114","Kenya","L343","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14115","Kenya","L351","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14116","Kenya","L356","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14117","Kenya","L359","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14118","Kenya","L360","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14119","Kenya","L360","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14120","Kenya","L361","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14121","Kenya","L361","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14122","Kenya","L362","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14123","Kenya","L373","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14124","Kenya","L374","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14125","Kenya","L381","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14126","Kenya","L383","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14127","Kenya","L386","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14128","Kenya","L386","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14129","Kenya","L395","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14130","Kenya","L398","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14131","Kenya","L399","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14132","Kenya","L400","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14133","Kenya","L401","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14134","Kenya","L401","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14135","Kenya","L402","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14136","Kenya","L403","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14137","Kenya","L403","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14138","Kenya","L411","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14139","Kenya","L411","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14140","Kenya","L413","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14141","Kenya","L413","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14142","Kenya","L421","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14143","Kenya","L422","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14144","Kenya","L433","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14145","Kenya","L437","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14146","Kenya","L440","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14147","Kenya","L443","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14148","Kenya","L454","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14149","Kenya","L461","Interceptor",18,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14150","Kenya","L464","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14151","Kenya","L466","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14152","Kenya","L468","Interceptor",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14153","Kenya","L481","Interceptor",30,"Used last night",662,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14154","Kenya","L484","Interceptor",24,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14155","Kenya","M589","NetProtect",30,"Not used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14156","Kenya","M589","NetProtect",36,"Used last night",209,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14157","Kenya","O046","PermaNet 2.0",12,"Not used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14158","Kenya","O125","PermaNet 2.0",36,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Tied"
"14159","Kenya","O158","PermaNet 2.0",36,"Used last night",27,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14160","Kenya","O159","PermaNet 2.0",36,"Used last night",3,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14161","Kenya","O190","PermaNet 2.0",12,"Used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
"14162","Kenya","O195","PermaNet 2.0",12,"Not used last night",NA,"No",1,10,"Mattress/Bed","","Hanging - Loose"
